"","species","doy","year","source","photoperiod_sensitive"
"472","Festuca_pratensis",153.579235,1968,"uknc",FALSE
"473","Festuca_arundinacea",144.6038251,1968,"uknc",TRUE
"474","Papaver_somniferum",187.4863388,1968,"uknc",TRUE
"475","Rubus_idaeus",159,1969,"uknc",TRUE
"476","Alopecurus_pratensis",101,1969,"uknc",TRUE
"477","Cichorium_intybus",204,1969,"uknc",TRUE
"478","Ilex_aquifolium",150,1969,"uknc",FALSE
"479","Ribes_rubrum",125,1969,"uknc",TRUE
"480","Phleum_pratense",173,1969,"uknc",TRUE
"481","Lunaria_annua",117,1969,"uknc",TRUE
"482","Geum_urbanum",153,1969,"uknc",FALSE
"483","Digitalis_purpurea",173,1969,"uknc",TRUE
"484","Trifolium_repens",148,1969,"uknc",TRUE
"485","Scrophularia_vernalis",111,1969,"uknc",FALSE
"486","Anagallis_arvensis",172,1969,"uknc",TRUE
"487","Silene_latifolia",137,1969,"uknc",TRUE
"488","Solidago_canadensis",207,1969,"uknc",TRUE
"489","Poa_pratensis",131,1969,"uknc",TRUE
"490","Silene_dioica",101,1969,"uknc",FALSE
"491","Sinapis_alba",144,1969,"uknc",TRUE
"492","Arctium_lappa",216,1969,"uknc",TRUE
"493","Sonchus_oleraceus",102,1969,"uknc",TRUE
"494","Arrhenatherum_elatius",142,1969,"uknc",FALSE
"495","Calluna_vulgaris",208,1969,"uknc",TRUE
"496","Avena_sativa",171,1969,"uknc",TRUE
"497","Aster_novi-belgii",232,1969,"uknc",TRUE
"498","Cynosurus_cristatus",153,1969,"uknc",FALSE
"499","Briza_media",144,1969,"uknc",FALSE
"500","Plantago_lanceolata",101,1969,"uknc",TRUE
"501","Trifolium_pratense",137,1969,"uknc",TRUE
"502","Deschampsia_flexuosa",150,1969,"uknc",TRUE
"503","Poa_nemoralis",138,1969,"uknc",FALSE
"504","Deschampsia_cespitosa",168,1969,"uknc",TRUE
"505","Viola_odorata",93,1969,"uknc",TRUE
"506","Festuca_pratensis",161,1969,"uknc",FALSE
"507","Festuca_arundinacea",129,1969,"uknc",TRUE
"508","Poa_trivialis",143,1969,"uknc",FALSE
"509","Rubus_idaeus",156,1970,"uknc",TRUE
"510","Alopecurus_pratensis",124,1970,"uknc",TRUE
"511","Cichorium_intybus",183,1970,"uknc",TRUE
"512","Ilex_aquifolium",144,1970,"uknc",FALSE
"513","Ribes_rubrum",126,1970,"uknc",TRUE
"514","Phleum_pratense",166,1970,"uknc",TRUE
"515","Lunaria_annua",122,1970,"uknc",TRUE
"516","Geum_urbanum",151,1970,"uknc",FALSE
"517","Digitalis_purpurea",168,1970,"uknc",TRUE
"518","Ulmus_glabra",84,1970,"uknc",TRUE
"519","Trifolium_repens",149,1970,"uknc",TRUE
"520","Scrophularia_vernalis",120,1970,"uknc",FALSE
"521","Anagallis_arvensis",136,1970,"uknc",TRUE
"522","Silene_latifolia",154,1970,"uknc",TRUE
"523","Solidago_canadensis",204,1970,"uknc",TRUE
"524","Poa_pratensis",132,1970,"uknc",TRUE
"525","Chenopodium_album",182,1970,"uknc",TRUE
"526","Silene_dioica",138,1970,"uknc",FALSE
"527","Sinapis_alba",152,1970,"uknc",TRUE
"528","Sonchus_oleraceus",149,1970,"uknc",TRUE
"529","Arrhenatherum_elatius",149,1970,"uknc",FALSE
"530","Calluna_vulgaris",198,1970,"uknc",TRUE
"531","Antirrhinum_majus",164,1970,"uknc",TRUE
"532","Aster_novi-belgii",231,1970,"uknc",TRUE
"533","Cynosurus_cristatus",154,1970,"uknc",FALSE
"534","Briza_media",145,1970,"uknc",FALSE
"535","Plantago_lanceolata",127,1970,"uknc",TRUE
"536","Trifolium_pratense",137,1970,"uknc",TRUE
"537","Epilobium_parviflorum",165,1970,"uknc",TRUE
"538","Myosotis_scorpioides",160,1970,"uknc",FALSE
"539","Poa_nemoralis",142,1970,"uknc",FALSE
"540","Deschampsia_cespitosa",160,1970,"uknc",TRUE
"541","Viola_odorata",78,1970,"uknc",TRUE
"542","Festuca_pratensis",163,1970,"uknc",FALSE
"543","Festuca_rubra",137,1970,"uknc",FALSE
"544","Festuca_arundinacea",137,1970,"uknc",TRUE
"545","Papaver_somniferum",206,1970,"uknc",TRUE
"546","Poa_trivialis",158,1970,"uknc",FALSE
"547","Rubus_idaeus",149,1971,"uknc",TRUE
"548","Alopecurus_pratensis",112,1971,"uknc",TRUE
"549","Ilex_aquifolium",135,1971,"uknc",FALSE
"550","Cichorium_intybus",193,1971,"uknc",TRUE
"551","Ribes_rubrum",126,1971,"uknc",TRUE
"552","Phleum_pratense",172,1971,"uknc",TRUE
"553","Geum_urbanum",142,1971,"uknc",FALSE
"554","Lunaria_annua",109,1971,"uknc",TRUE
"555","Digitalis_purpurea",169,1971,"uknc",TRUE
"556","Ulmus_glabra",81,1971,"uknc",TRUE
"557","Trifolium_repens",136,1971,"uknc",TRUE
"558","Scrophularia_vernalis",104,1971,"uknc",FALSE
"559","Anagallis_arvensis",136,1971,"uknc",TRUE
"560","Silene_latifolia",135,1971,"uknc",TRUE
"561","Solidago_canadensis",203,1971,"uknc",TRUE
"562","Poa_pratensis",109,1971,"uknc",TRUE
"563","Chenopodium_album",190,1971,"uknc",TRUE
"564","Lactuca_serriola",205,1971,"uknc",TRUE
"565","Silene_dioica",131,1971,"uknc",FALSE
"566","Sinapis_alba",138,1971,"uknc",TRUE
"567","Sonchus_oleraceus",135,1971,"uknc",TRUE
"568","Arrhenatherum_elatius",141,1971,"uknc",FALSE
"569","Calluna_vulgaris",199,1971,"uknc",TRUE
"570","Avena_sativa",175,1971,"uknc",TRUE
"571","Antirrhinum_majus",148,1971,"uknc",TRUE
"572","Aster_novi-belgii",237,1971,"uknc",TRUE
"573","Cynosurus_cristatus",149,1971,"uknc",FALSE
"574","Briza_media",142,1971,"uknc",FALSE
"575","Plantago_lanceolata",115,1971,"uknc",TRUE
"576","Trifolium_pratense",133,1971,"uknc",TRUE
"577","Deschampsia_flexuosa",129,1971,"uknc",TRUE
"578","Poa_nemoralis",142,1971,"uknc",FALSE
"579","Viola_odorata",83,1971,"uknc",TRUE
"580","Festuca_pratensis",147,1971,"uknc",FALSE
"581","Festuca_arundinacea",129,1971,"uknc",TRUE
"582","Papaver_somniferum",188,1971,"uknc",TRUE
"583","Poa_trivialis",149,1971,"uknc",FALSE
"584","Rumex_acetosella",120.6693989,1972,"uknc",TRUE
"585","Rubus_idaeus",145.6010929,1972,"uknc",TRUE
"586","Cichorium_intybus",192.4726776,1972,"uknc",TRUE
"587","Alopecurus_pratensis",104.7131148,1972,"uknc",TRUE
"588","Ilex_aquifolium",133.6338798,1972,"uknc",FALSE
"589","Ribes_rubrum",107.704918,1972,"uknc",TRUE
"590","Phleum_pratense",172.5273224,1972,"uknc",TRUE
"591","Geum_urbanum",149.5901639,1972,"uknc",FALSE
"592","Lunaria_annua",107.704918,1972,"uknc",TRUE
"593","Digitalis_purpurea",168.5382514,1972,"uknc",TRUE
"594","Ulmus_glabra",86.76229508,1972,"uknc",TRUE
"595","Trifolium_repens",124.6584699,1972,"uknc",TRUE
"596","Scrophularia_vernalis",111.6939891,1972,"uknc",FALSE
"597","Solidago_canadensis",215.4098361,1972,"uknc",TRUE
"598","Silene_latifolia",125.6557377,1972,"uknc",TRUE
"599","Poa_pratensis",112.6912568,1972,"uknc",TRUE
"600","Chenopodium_album",194.4672131,1972,"uknc",TRUE
"601","Silene_dioica",107.704918,1972,"uknc",FALSE
"602","Arctium_lappa",223.3879781,1972,"uknc",TRUE
"603","Sonchus_oleraceus",124.6584699,1972,"uknc",TRUE
"604","Arrhenatherum_elatius",147.5956284,1972,"uknc",FALSE
"605","Avena_sativa",192.4726776,1972,"uknc",TRUE
"606","Arabidopsis_thaliana",87.75956284,1972,"uknc",TRUE
"607","Aster_novi-belgii",215.4098361,1972,"uknc",TRUE
"608","Cynosurus_cristatus",134.6311475,1972,"uknc",FALSE
"609","Briza_media",148.5928962,1972,"uknc",FALSE
"610","Deschampsia_flexuosa",141.6120219,1972,"uknc",TRUE
"611","Epilobium_parviflorum",204.4398907,1972,"uknc",TRUE
"612","Poa_nemoralis",139.6174863,1972,"uknc",FALSE
"613","Poa_trivialis",147.5956284,1972,"uknc",FALSE
"614","Deschampsia_cespitosa",172.5273224,1972,"uknc",TRUE
"615","Viola_odorata",77.78688525,1972,"uknc",TRUE
"616","Festuca_pratensis",146.5983607,1972,"uknc",FALSE
"617","Ribes_nigrum",103.715847,1972,"uknc",TRUE
"618","Syringa_vulgaris",140,1973,"uknc",FALSE
"619","Rubus_idaeus",146,1973,"uknc",TRUE
"620","Alopecurus_pratensis",106,1973,"uknc",TRUE
"621","Ribes_rubrum",125,1973,"uknc",TRUE
"622","Phleum_pratense",173,1973,"uknc",TRUE
"623","Lunaria_annua",103,1973,"uknc",TRUE
"624","Digitalis_purpurea",153,1973,"uknc",TRUE
"625","Ulmus_glabra",68,1973,"uknc",TRUE
"626","Trifolium_repens",142,1973,"uknc",TRUE
"627","Scrophularia_vernalis",106,1973,"uknc",FALSE
"628","Pastinaca_sativa",164,1973,"uknc",FALSE
"629","Solidago_canadensis",201,1973,"uknc",TRUE
"630","Silene_latifolia",119,1973,"uknc",TRUE
"631","Chenopodium_album",193,1973,"uknc",TRUE
"632","Silene_dioica",110,1973,"uknc",FALSE
"633","Sinapis_alba",126,1973,"uknc",TRUE
"634","Sonchus_oleraceus",118,1973,"uknc",TRUE
"635","Arrhenatherum_elatius",148,1973,"uknc",FALSE
"636","Calluna_vulgaris",190,1973,"uknc",TRUE
"637","Antirrhinum_majus",153,1973,"uknc",TRUE
"638","Aster_novi-belgii",221,1973,"uknc",TRUE
"639","Cynosurus_cristatus",147,1973,"uknc",FALSE
"640","Briza_media",145,1973,"uknc",FALSE
"641","Poa_pratensis",111,1973,"uknc",TRUE
"642","Plantago_lanceolata",111,1973,"uknc",TRUE
"643","Trifolium_pratense",119,1973,"uknc",TRUE
"644","Deschampsia_flexuosa",152,1973,"uknc",TRUE
"645","Epilobium_parviflorum",192,1973,"uknc",TRUE
"646","Myosotis_scorpioides",173,1973,"uknc",FALSE
"647","Poa_nemoralis",145,1973,"uknc",FALSE
"648","Poa_trivialis",118,1973,"uknc",FALSE
"649","Anagallis_arvensis",174,1973,"uknc",TRUE
"650","Deschampsia_cespitosa",166,1973,"uknc",TRUE
"651","Viola_odorata",67,1973,"uknc",TRUE
"652","Festuca_pratensis",149,1973,"uknc",FALSE
"653","Festuca_rubra",135,1973,"uknc",FALSE
"654","Festuca_arundinacea",126,1973,"uknc",TRUE
"655","Papaver_somniferum",210,1973,"uknc",TRUE
"656","Ribes_nigrum",119,1973,"uknc",TRUE
"657","Rumex_acetosella",132,1974,"uknc",TRUE
"658","Syringa_vulgaris",145,1974,"uknc",FALSE
"659","Rubus_idaeus",146,1974,"uknc",TRUE
"660","Alopecurus_pratensis",100,1974,"uknc",TRUE
"661","Ilex_aquifolium",133,1974,"uknc",FALSE
"662","Phleum_pratense",173,1974,"uknc",TRUE
"663","Geum_urbanum",147,1974,"uknc",FALSE
"664","Lunaria_annua",96,1974,"uknc",TRUE
"665","Ribes_rubrum",126,1974,"uknc",TRUE
"666","Brachypodium_pinnatum",186,1974,"uknc",FALSE
"667","Ulmus_glabra",59,1974,"uknc",TRUE
"668","Trifolium_repens",143,1974,"uknc",TRUE
"669","Scrophularia_vernalis",117,1974,"uknc",FALSE
"670","Pastinaca_sativa",154,1974,"uknc",FALSE
"671","Solidago_canadensis",206,1974,"uknc",TRUE
"672","Silene_latifolia",146,1974,"uknc",TRUE
"673","Chenopodium_album",188,1974,"uknc",TRUE
"674","Silene_dioica",125,1974,"uknc",FALSE
"675","Sinapis_alba",147,1974,"uknc",TRUE
"676","Arctium_lappa",228,1974,"uknc",TRUE
"677","Arrhenatherum_elatius",152,1974,"uknc",FALSE
"678","Calluna_vulgaris",182,1974,"uknc",TRUE
"679","Avena_sativa",175,1974,"uknc",TRUE
"680","Arabidopsis_thaliana",90,1974,"uknc",TRUE
"681","Antirrhinum_majus",156,1974,"uknc",TRUE
"682","Aster_novi-belgii",193,1974,"uknc",TRUE
"683","Briza_media",147,1974,"uknc",FALSE
"684","Poa_pratensis",106,1974,"uknc",TRUE
"685","Plantago_lanceolata",110,1974,"uknc",TRUE
"686","Trifolium_pratense",136,1974,"uknc",TRUE
"687","Deschampsia_flexuosa",135,1974,"uknc",TRUE
"688","Epilobium_parviflorum",202,1974,"uknc",TRUE
"689","Myosotis_scorpioides",155,1974,"uknc",FALSE
"690","Poa_nemoralis",145,1974,"uknc",FALSE
"691","Poa_trivialis",144,1974,"uknc",FALSE
"692","Viola_odorata",59,1974,"uknc",TRUE
"693","Festuca_pratensis",148,1974,"uknc",FALSE
"694","Festuca_rubra",134,1974,"uknc",FALSE
"695","Festuca_arundinacea",145,1974,"uknc",TRUE
"696","Rubus_idaeus",165,1975,"uknc",TRUE
"697","Alopecurus_pratensis",84,1975,"uknc",TRUE
"698","Ilex_aquifolium",155,1975,"uknc",FALSE
"699","Cichorium_intybus",201,1975,"uknc",TRUE
"700","Rumex_acetosella",134,1975,"uknc",TRUE
"701","Phleum_pratense",179,1975,"uknc",TRUE
"702","Geum_urbanum",147,1975,"uknc",FALSE
"703","Lunaria_annua",81,1975,"uknc",TRUE
"704","Digitalis_purpurea",151,1975,"uknc",TRUE
"705","Ulmus_glabra",74,1975,"uknc",TRUE
"706","Trifolium_repens",144,1975,"uknc",TRUE
"707","Scrophularia_vernalis",110,1975,"uknc",FALSE
"708","Pastinaca_sativa",181,1975,"uknc",FALSE
"709","Silene_latifolia",135,1975,"uknc",TRUE
"710","Chenopodium_album",179,1975,"uknc",TRUE
"711","Sinapis_alba",147,1975,"uknc",TRUE
"712","Sonchus_oleraceus",134,1975,"uknc",TRUE
"713","Arrhenatherum_elatius",111,1975,"uknc",FALSE
"714","Calluna_vulgaris",162,1975,"uknc",TRUE
"715","Avena_sativa",151,1975,"uknc",TRUE
"716","Briza_media",138,1975,"uknc",FALSE
"717","Poa_pratensis",95,1975,"uknc",TRUE
"718","Plantago_lanceolata",111,1975,"uknc",TRUE
"719","Cynosurus_cristatus",158,1975,"uknc",FALSE
"720","Deschampsia_flexuosa",138,1975,"uknc",TRUE
"721","Epilobium_parviflorum",209,1975,"uknc",TRUE
"722","Poa_nemoralis",150,1975,"uknc",FALSE
"723","Trifolium_pratense",140,1975,"uknc",TRUE
"724","Deschampsia_cespitosa",170,1975,"uknc",TRUE
"725","Viola_odorata",29,1975,"uknc",TRUE
"726","Festuca_arundinacea",135,1975,"uknc",TRUE
"727","Poa_trivialis",140,1975,"uknc",FALSE
"728","Papaver_somniferum",188,1975,"uknc",TRUE
"729","Ribes_nigrum",135,1975,"uknc",TRUE
"730","Syringa_vulgaris",140.6147541,1976,"uknc",FALSE
"731","Alopecurus_pratensis",105.7103825,1976,"uknc",TRUE
"732","Ilex_aquifolium",128.647541,1976,"uknc",FALSE
"733","Rumex_acetosella",128.647541,1976,"uknc",TRUE
"734","Phleum_pratense",165.5464481,1976,"uknc",TRUE
"735","Lunaria_annua",104.7131148,1976,"uknc",TRUE
"736","Ribes_rubrum",105.7103825,1976,"uknc",TRUE
"737","Geum_urbanum",136.6256831,1976,"uknc",FALSE
"738","Digitalis_purpurea",162.5546448,1976,"uknc",TRUE
"739","Ulmus_glabra",58.83879781,1976,"uknc",TRUE
"740","Trifolium_repens",129.6448087,1976,"uknc",TRUE
"741","Anagallis_arvensis",179.5081967,1976,"uknc",TRUE
"742","Pastinaca_sativa",172.5273224,1976,"uknc",FALSE
"743","Solidago_canadensis",192.4726776,1976,"uknc",TRUE
"744","Silene_latifolia",128.647541,1976,"uknc",TRUE
"745","Chenopodium_album",177.5136612,1976,"uknc",TRUE
"746","Lactuca_serriola",198.4562842,1976,"uknc",TRUE
"747","Silene_dioica",99.72677596,1976,"uknc",FALSE
"748","Arctium_lappa",205.4371585,1976,"uknc",TRUE
"749","Sonchus_oleraceus",134.6311475,1976,"uknc",TRUE
"750","Arrhenatherum_elatius",141.6120219,1976,"uknc",FALSE
"751","Calluna_vulgaris",186.489071,1976,"uknc",TRUE
"752","Avena_sativa",163.5519126,1976,"uknc",TRUE
"753","Aster_novi-belgii",194.4672131,1976,"uknc",TRUE
"754","Poa_pratensis",114.6857923,1976,"uknc",TRUE
"755","Plantago_lanceolata",116.6803279,1976,"uknc",TRUE
"756","Epilobium_parviflorum",192.4726776,1976,"uknc",TRUE
"757","Myosotis_scorpioides",164.5491803,1976,"uknc",FALSE
"758","Poa_nemoralis",140.6147541,1976,"uknc",FALSE
"759","Trifolium_pratense",135.6284153,1976,"uknc",TRUE
"760","Viola_odorata",64.82240437,1976,"uknc",TRUE
"761","Festuca_rubra",138.6202186,1976,"uknc",FALSE
"762","Ribes_nigrum",122.6639344,1976,"uknc",TRUE
"763","Rubus_idaeus",156,1977,"uknc",TRUE
"764","Alopecurus_pratensis",97,1977,"uknc",TRUE
"765","Ilex_aquifolium",136,1977,"uknc",FALSE
"766","Rumex_acetosella",141,1977,"uknc",TRUE
"767","Lunaria_annua",91,1977,"uknc",TRUE
"768","Geum_urbanum",153,1977,"uknc",FALSE
"769","Trifolium_repens",117,1977,"uknc",TRUE
"770","Solidago_canadensis",226,1977,"uknc",TRUE
"771","Chenopodium_album",202,1977,"uknc",TRUE
"772","Lactuca_serriola",216,1977,"uknc",TRUE
"773","Sonchus_oleraceus",91,1977,"uknc",TRUE
"774","Arrhenatherum_elatius",151,1977,"uknc",FALSE
"775","Calluna_vulgaris",194,1977,"uknc",TRUE
"776","Avena_sativa",190,1977,"uknc",TRUE
"777","Arabidopsis_thaliana",65,1977,"uknc",TRUE
"778","Poa_pratensis",118,1977,"uknc",TRUE
"779","Plantago_lanceolata",94,1977,"uknc",TRUE
"780","Cynosurus_cristatus",156,1977,"uknc",FALSE
"781","Deschampsia_flexuosa",143,1977,"uknc",TRUE
"782","Epilobium_parviflorum",192,1977,"uknc",TRUE
"783","Poa_nemoralis",151,1977,"uknc",FALSE
"784","Silene_latifolia",137,1977,"uknc",TRUE
"785","Trifolium_pratense",145,1977,"uknc",TRUE
"786","Deschampsia_cespitosa",163,1977,"uknc",TRUE
"787","Viola_odorata",75,1977,"uknc",TRUE
"788","Festuca_rubra",135,1977,"uknc",FALSE
"789","Festuca_arundinacea",128,1977,"uknc",TRUE
"790","Poa_trivialis",146,1977,"uknc",FALSE
"791","Papaver_somniferum",188,1977,"uknc",TRUE
"792","Anagallis_arvensis",268,1977,"uknc",TRUE
"793","Cichorium_intybus",223,1977,"uknc",TRUE
"794","Rubus_idaeus",150,1978,"uknc",TRUE
"795","Dactylis_glomerata",70,1978,"uknc",TRUE
"796","Alopecurus_pratensis",109,1978,"uknc",TRUE
"797","Cichorium_intybus",206,1978,"uknc",TRUE
"798","Ilex_aquifolium",151,1978,"uknc",FALSE
"799","Phleum_pratense",163,1978,"uknc",TRUE
"800","Lunaria_annua",91,1978,"uknc",TRUE
"801","Brachypodium_pinnatum",168,1978,"uknc",FALSE
"802","Geum_urbanum",156,1978,"uknc",FALSE
"803","Trifolium_repens",150,1978,"uknc",TRUE
"804","Scrophularia_vernalis",114,1978,"uknc",FALSE
"805","Sinapis_alba",147,1978,"uknc",TRUE
"806","Sonchus_oleraceus",154,1978,"uknc",TRUE
"807","Arrhenatherum_elatius",149,1978,"uknc",FALSE
"808","Chenopodium_album",189,1978,"uknc",TRUE
"809","Calluna_vulgaris",202,1978,"uknc",TRUE
"810","Avena_sativa",176,1978,"uknc",TRUE
"811","Arabidopsis_thaliana",104,1978,"uknc",TRUE
"812","Antirrhinum_majus",165,1978,"uknc",TRUE
"813","Pastinaca_sativa",225,1978,"uknc",FALSE
"814","Briza_media",147,1978,"uknc",FALSE
"815","Poa_pratensis",129,1978,"uknc",TRUE
"816","Plantago_lanceolata",109,1978,"uknc",TRUE
"817","Cynosurus_cristatus",149,1978,"uknc",FALSE
"818","Deschampsia_flexuosa",160,1978,"uknc",TRUE
"819","Epilobium_parviflorum",197,1978,"uknc",TRUE
"820","Myosotis_scorpioides",160,1978,"uknc",FALSE
"821","Poa_nemoralis",147,1978,"uknc",FALSE
"822","Deschampsia_cespitosa",160,1978,"uknc",TRUE
"823","Silene_dioica",179,1978,"uknc",FALSE
"824","Viola_odorata",77,1978,"uknc",TRUE
"825","Festuca_pratensis",150,1978,"uknc",FALSE
"826","Festuca_arundinacea",144,1978,"uknc",TRUE
"827","Poa_trivialis",143,1978,"uknc",FALSE
"828","Papaver_somniferum",169,1978,"uknc",TRUE
"829","Dactylis_glomerata",171,1979,"uknc",TRUE
"830","Rubus_idaeus",161,1979,"uknc",TRUE
"831","Cichorium_intybus",190,1979,"uknc",TRUE
"832","Ilex_aquifolium",143,1979,"uknc",FALSE
"833","Rumex_acetosella",142,1979,"uknc",TRUE
"834","Phleum_pratense",171,1979,"uknc",TRUE
"835","Lunaria_annua",117,1979,"uknc",TRUE
"836","Ribes_rubrum",119,1979,"uknc",TRUE
"837","Brachypodium_pinnatum",185,1979,"uknc",FALSE
"838","Geum_urbanum",140,1979,"uknc",FALSE
"839","Ulmus_glabra",106,1979,"uknc",TRUE
"840","Trifolium_repens",150,1979,"uknc",TRUE
"841","Pastinaca_sativa",181,1979,"uknc",FALSE
"842","Solidago_canadensis",220,1979,"uknc",TRUE
"843","Chenopodium_album",202,1979,"uknc",TRUE
"844","Lactuca_serriola",214,1979,"uknc",TRUE
"845","Silene_dioica",139,1979,"uknc",FALSE
"846","Sinapis_alba",156,1979,"uknc",TRUE
"847","Arctium_lappa",203,1979,"uknc",TRUE
"848","Sonchus_oleraceus",172,1979,"uknc",TRUE
"849","Arrhenatherum_elatius",145,1979,"uknc",FALSE
"850","Calluna_vulgaris",192,1979,"uknc",TRUE
"851","Arabidopsis_thaliana",104,1979,"uknc",TRUE
"852","Aster_novi-belgii",223,1979,"uknc",TRUE
"853","Avena_sativa",191,1979,"uknc",TRUE
"854","Briza_media",153,1979,"uknc",FALSE
"855","Poa_pratensis",127,1979,"uknc",TRUE
"856","Plantago_lanceolata",133,1979,"uknc",TRUE
"857","Cynosurus_cristatus",154,1979,"uknc",FALSE
"858","Deschampsia_flexuosa",167,1979,"uknc",TRUE
"859","Myosotis_scorpioides",172,1979,"uknc",FALSE
"860","Poa_nemoralis",144,1979,"uknc",FALSE
"861","Trifolium_pratense",146,1979,"uknc",TRUE
"862","Deschampsia_cespitosa",160,1979,"uknc",TRUE
"863","Viola_odorata",104,1979,"uknc",TRUE
"864","Festuca_pratensis",168,1979,"uknc",FALSE
"865","Festuca_rubra",134,1979,"uknc",FALSE
"866","Poa_trivialis",148,1979,"uknc",FALSE
"867","Ribes_nigrum",106,1979,"uknc",TRUE
"868","Rubus_idaeus",156.5710383,1980,"uknc",TRUE
"869","Alopecurus_pratensis",110.6967213,1980,"uknc",TRUE
"870","Ilex_aquifolium",133.6338798,1980,"uknc",FALSE
"871","Rumex_acetosella",138.6202186,1980,"uknc",TRUE
"872","Phleum_pratense",165.5464481,1980,"uknc",TRUE
"873","Lunaria_annua",107.704918,1980,"uknc",TRUE
"874","Ribes_rubrum",108.7021858,1980,"uknc",TRUE
"875","Geum_urbanum",142.6092896,1980,"uknc",FALSE
"876","Digitalis_purpurea",156.5710383,1980,"uknc",TRUE
"877","Ulmus_glabra",74.79508197,1980,"uknc",TRUE
"878","Trifolium_repens",133.6338798,1980,"uknc",TRUE
"879","Scrophularia_vernalis",106.7076503,1980,"uknc",FALSE
"880","Anagallis_arvensis",169.5355191,1980,"uknc",TRUE
"881","Solidago_canadensis",198.4562842,1980,"uknc",TRUE
"882","Chenopodium_album",182.5,1980,"uknc",TRUE
"883","Lactuca_serriola",203.442623,1980,"uknc",TRUE
"884","Silene_dioica",136.6256831,1980,"uknc",FALSE
"885","Sinapis_alba",137.6229508,1980,"uknc",TRUE
"886","Arctium_lappa",223.3879781,1980,"uknc",TRUE
"887","Sonchus_oleraceus",141.6120219,1980,"uknc",TRUE
"888","Arrhenatherum_elatius",146.5983607,1980,"uknc",FALSE
"889","Calluna_vulgaris",172.5273224,1980,"uknc",TRUE
"890","Arabidopsis_thaliana",65.81967213,1980,"uknc",TRUE
"891","Antirrhinum_majus",143.6065574,1980,"uknc",TRUE
"892","Briza_media",144.6038251,1980,"uknc",FALSE
"893","Poa_pratensis",111.6939891,1980,"uknc",TRUE
"894","Plantago_lanceolata",111.6939891,1980,"uknc",TRUE
"895","Trifolium_pratense",137.6229508,1980,"uknc",TRUE
"896","Cynosurus_cristatus",158.5655738,1980,"uknc",FALSE
"897","Deschampsia_flexuosa",137.6229508,1980,"uknc",TRUE
"898","Poa_nemoralis",138.6202186,1980,"uknc",FALSE
"899","Deschampsia_cespitosa",158.5655738,1980,"uknc",TRUE
"900","Viola_odorata",68.81147541,1980,"uknc",TRUE
"901","Festuca_rubra",138.6202186,1980,"uknc",FALSE
"902","Poa_trivialis",138.6202186,1980,"uknc",FALSE
"903","Papaver_somniferum",184.4945355,1980,"uknc",TRUE
"904","Syringa_vulgaris",126,1981,"uknc",FALSE
"905","Rubus_idaeus",144,1981,"uknc",TRUE
"906","Alopecurus_pratensis",94,1981,"uknc",TRUE
"907","Ilex_aquifolium",119,1981,"uknc",FALSE
"908","Rumex_acetosella",141,1981,"uknc",TRUE
"909","Ribes_rubrum",113,1981,"uknc",TRUE
"910","Phleum_pratense",175,1981,"uknc",TRUE
"911","Lunaria_annua",107,1981,"uknc",TRUE
"912","Brachypodium_pinnatum",177,1981,"uknc",FALSE
"913","Geum_urbanum",136,1981,"uknc",FALSE
"914","Digitalis_purpurea",162,1981,"uknc",TRUE
"915","Ulmus_glabra",73,1981,"uknc",TRUE
"916","Trifolium_repens",132,1981,"uknc",TRUE
"917","Pastinaca_sativa",174,1981,"uknc",FALSE
"918","Solidago_canadensis",211,1981,"uknc",TRUE
"919","Chenopodium_album",207,1981,"uknc",TRUE
"920","Lactuca_serriola",217,1981,"uknc",TRUE
"921","Silene_dioica",109,1981,"uknc",FALSE
"922","Sinapis_alba",149,1981,"uknc",TRUE
"923","Sonchus_oleraceus",129,1981,"uknc",TRUE
"924","Arrhenatherum_elatius",140,1981,"uknc",FALSE
"925","Antirrhinum_majus",147,1981,"uknc",TRUE
"926","Arabidopsis_thaliana",80,1981,"uknc",TRUE
"927","Aster_novi-belgii",225,1981,"uknc",TRUE
"928","Calluna_vulgaris",184,1981,"uknc",TRUE
"929","Briza_media",141,1981,"uknc",FALSE
"930","Poa_pratensis",109,1981,"uknc",TRUE
"931","Plantago_lanceolata",113,1981,"uknc",TRUE
"932","Trifolium_pratense",137,1981,"uknc",TRUE
"933","Cynosurus_cristatus",143,1981,"uknc",FALSE
