"species","doy","year","source"
"Poa_pratensis",112.6912568,1972,"uknc"
"Chenopodium_album",194.4672131,1972,"uknc"
"Silene_dioica",107.704918,1972,"uknc"
"Arctium_lappa",223.3879781,1972,"uknc"
"Sonchus_oleraceus",124.6584699,1972,"uknc"
"Arrhenatherum_elatius",147.5956284,1972,"uknc"
"Avena_sativa",192.4726776,1972,"uknc"
"Arabidopsis_thaliana",87.75956284,1972,"uknc"
"Aster_novi-belgii",215.4098361,1972,"uknc"
"Cynosurus_cristatus",134.6311475,1972,"uknc"
"Briza_media",148.5928962,1972,"uknc"
"Deschampsia_flexuosa",141.6120219,1972,"uknc"
"Epilobium_parviflorum",204.4398907,1972,"uknc"
"Poa_nemoralis",139.6174863,1972,"uknc"
"Poa_trivialis",147.5956284,1972,"uknc"
"Deschampsia_cespitosa",172.5273224,1972,"uknc"
"Viola_odorata",77.78688525,1972,"uknc"
"Festuca_pratensis",146.5983607,1972,"uknc"
"Ribes_nigrum",103.715847,1972,"uknc"
"Syringa_vulgaris",140,1973,"uknc"
"Rubus_idaeus",146,1973,"uknc"
"Alopecurus_pratensis",106,1973,"uknc"
"Ribes_rubrum",125,1973,"uknc"
"Phleum_pratense",173,1973,"uknc"
"Lunaria_annua",103,1973,"uknc"
"Digitalis_purpurea",153,1973,"uknc"
"Ulmus_glabra",68,1973,"uknc"
"Trifolium_repens",142,1973,"uknc"
"Scrophularia_vernalis",106,1973,"uknc"
"Pastinaca_sativa",164,1973,"uknc"
"Solidago_canadensis",201,1973,"uknc"
"Silene_latifolia",119,1973,"uknc"
"Chenopodium_album",193,1973,"uknc"
"Silene_dioica",110,1973,"uknc"
"Sinapis_alba",126,1973,"uknc"
"Sonchus_oleraceus",118,1973,"uknc"
"Arrhenatherum_elatius",148,1973,"uknc"
"Calluna_vulgaris",190,1973,"uknc"
"Antirrhinum_majus",153,1973,"uknc"
"Aster_novi-belgii",221,1973,"uknc"
"Cynosurus_cristatus",147,1973,"uknc"
"Briza_media",145,1973,"uknc"
"Poa_pratensis",111,1973,"uknc"
"Plantago_lanceolata",111,1973,"uknc"
"Trifolium_pratense",119,1973,"uknc"
"Deschampsia_flexuosa",152,1973,"uknc"
"Epilobium_parviflorum",192,1973,"uknc"
"Myosotis_scorpioides",173,1973,"uknc"
"Poa_nemoralis",145,1973,"uknc"
"Poa_trivialis",118,1973,"uknc"
"Anagallis_arvensis",174,1973,"uknc"
"Deschampsia_cespitosa",166,1973,"uknc"
"Viola_odorata",67,1973,"uknc"
"Festuca_pratensis",149,1973,"uknc"
"Festuca_rubra",135,1973,"uknc"
"Festuca_arundinacea",126,1973,"uknc"
"Papaver_somniferum",210,1973,"uknc"
"Ribes_nigrum",119,1973,"uknc"
"Rumex_acetosella",132,1974,"uknc"
"Syringa_vulgaris",145,1974,"uknc"
"Rubus_idaeus",146,1974,"uknc"
"Alopecurus_pratensis",100,1974,"uknc"
"Ilex_aquifolium",133,1974,"uknc"
"Phleum_pratense",173,1974,"uknc"
"Geum_urbanum",147,1974,"uknc"
"Lunaria_annua",96,1974,"uknc"
"Ribes_rubrum",126,1974,"uknc"
"Brachypodium_pinnatum",186,1974,"uknc"
"Ulmus_glabra",59,1974,"uknc"
"Trifolium_repens",143,1974,"uknc"
"Scrophularia_vernalis",117,1974,"uknc"
"Pastinaca_sativa",154,1974,"uknc"
"Solidago_canadensis",206,1974,"uknc"
"Silene_latifolia",146,1974,"uknc"
"Chenopodium_album",188,1974,"uknc"
"Silene_dioica",125,1974,"uknc"
"Sinapis_alba",147,1974,"uknc"
"Arctium_lappa",228,1974,"uknc"
"Arrhenatherum_elatius",152,1974,"uknc"
"Calluna_vulgaris",182,1974,"uknc"
"Avena_sativa",175,1974,"uknc"
"Arabidopsis_thaliana",90,1974,"uknc"
"Antirrhinum_majus",156,1974,"uknc"
"Aster_novi-belgii",193,1974,"uknc"
"Briza_media",147,1974,"uknc"
"Poa_pratensis",106,1974,"uknc"
"Plantago_lanceolata",110,1974,"uknc"
"Trifolium_pratense",136,1974,"uknc"
"Deschampsia_flexuosa",135,1974,"uknc"
"Epilobium_parviflorum",202,1974,"uknc"
"Myosotis_scorpioides",155,1974,"uknc"
"Poa_nemoralis",145,1974,"uknc"
"Poa_trivialis",144,1974,"uknc"
"Viola_odorata",59,1974,"uknc"
"Festuca_pratensis",148,1974,"uknc"
"Festuca_rubra",134,1974,"uknc"
"Festuca_arundinacea",145,1974,"uknc"
"Rubus_idaeus",165,1975,"uknc"
"Alopecurus_pratensis",84,1975,"uknc"
"Ilex_aquifolium",155,1975,"uknc"
"Cichorium_intybus",201,1975,"uknc"
"Rumex_acetosella",134,1975,"uknc"
"Phleum_pratense",179,1975,"uknc"
"Geum_urbanum",147,1975,"uknc"
"Lunaria_annua",81,1975,"uknc"
"Digitalis_purpurea",151,1975,"uknc"
"Ulmus_glabra",74,1975,"uknc"
"Trifolium_repens",144,1975,"uknc"
"Scrophularia_vernalis",110,1975,"uknc"
"Pastinaca_sativa",181,1975,"uknc"
"Silene_latifolia",135,1975,"uknc"
"Chenopodium_album",179,1975,"uknc"
"Sinapis_alba",147,1975,"uknc"
"Sonchus_oleraceus",134,1975,"uknc"
"Arrhenatherum_elatius",111,1975,"uknc"
"Calluna_vulgaris",162,1975,"uknc"
"Avena_sativa",151,1975,"uknc"
"Briza_media",138,1975,"uknc"
"Poa_pratensis",95,1975,"uknc"
"Plantago_lanceolata",111,1975,"uknc"
"Cynosurus_cristatus",158,1975,"uknc"
"Deschampsia_flexuosa",138,1975,"uknc"
"Epilobium_parviflorum",209,1975,"uknc"
"Poa_nemoralis",150,1975,"uknc"
"Trifolium_pratense",140,1975,"uknc"
"Deschampsia_cespitosa",170,1975,"uknc"
"Viola_odorata",29,1975,"uknc"
"Festuca_arundinacea",135,1975,"uknc"
"Poa_trivialis",140,1975,"uknc"
"Papaver_somniferum",188,1975,"uknc"
"Ribes_nigrum",135,1975,"uknc"
"Syringa_vulgaris",140.6147541,1976,"uknc"
"Alopecurus_pratensis",105.7103825,1976,"uknc"
"Ilex_aquifolium",128.647541,1976,"uknc"
"Rumex_acetosella",128.647541,1976,"uknc"
"Phleum_pratense",165.5464481,1976,"uknc"
"Lunaria_annua",104.7131148,1976,"uknc"
"Ribes_rubrum",105.7103825,1976,"uknc"
"Geum_urbanum",136.6256831,1976,"uknc"
"Digitalis_purpurea",162.5546448,1976,"uknc"
"Ulmus_glabra",58.83879781,1976,"uknc"
"Trifolium_repens",129.6448087,1976,"uknc"
"Anagallis_arvensis",179.5081967,1976,"uknc"
"Pastinaca_sativa",172.5273224,1976,"uknc"
"Solidago_canadensis",192.4726776,1976,"uknc"
"Silene_latifolia",128.647541,1976,"uknc"
"Chenopodium_album",177.5136612,1976,"uknc"
"Lactuca_serriola",198.4562842,1976,"uknc"
"Silene_dioica",99.72677596,1976,"uknc"
"Arctium_lappa",205.4371585,1976,"uknc"
"Sonchus_oleraceus",134.6311475,1976,"uknc"
"Arrhenatherum_elatius",141.6120219,1976,"uknc"
"Calluna_vulgaris",186.489071,1976,"uknc"
"Avena_sativa",163.5519126,1976,"uknc"
"Aster_novi-belgii",194.4672131,1976,"uknc"
"Poa_pratensis",114.6857923,1976,"uknc"
"Plantago_lanceolata",116.6803279,1976,"uknc"
"Epilobium_parviflorum",192.4726776,1976,"uknc"
"Myosotis_scorpioides",164.5491803,1976,"uknc"
"Poa_nemoralis",140.6147541,1976,"uknc"
"Trifolium_pratense",135.6284153,1976,"uknc"
"Viola_odorata",64.82240437,1976,"uknc"
"Festuca_rubra",138.6202186,1976,"uknc"
"Ribes_nigrum",122.6639344,1976,"uknc"
"Rubus_idaeus",156,1977,"uknc"
"Alopecurus_pratensis",97,1977,"uknc"
"Ilex_aquifolium",136,1977,"uknc"
"Rumex_acetosella",141,1977,"uknc"
"Lunaria_annua",91,1977,"uknc"
"Geum_urbanum",153,1977,"uknc"
"Trifolium_repens",117,1977,"uknc"
"Solidago_canadensis",226,1977,"uknc"
"Chenopodium_album",202,1977,"uknc"
"Lactuca_serriola",216,1977,"uknc"
"Sonchus_oleraceus",91,1977,"uknc"
"Arrhenatherum_elatius",151,1977,"uknc"
"Calluna_vulgaris",194,1977,"uknc"
"Avena_sativa",190,1977,"uknc"
"Arabidopsis_thaliana",65,1977,"uknc"
"Poa_pratensis",118,1977,"uknc"
"Plantago_lanceolata",94,1977,"uknc"
"Cynosurus_cristatus",156,1977,"uknc"
"Deschampsia_flexuosa",143,1977,"uknc"
"Epilobium_parviflorum",192,1977,"uknc"
"Poa_nemoralis",151,1977,"uknc"
"Silene_latifolia",137,1977,"uknc"
"Trifolium_pratense",145,1977,"uknc"
"Deschampsia_cespitosa",163,1977,"uknc"
"Viola_odorata",75,1977,"uknc"
"Festuca_rubra",135,1977,"uknc"
"Festuca_arundinacea",128,1977,"uknc"
"Poa_trivialis",146,1977,"uknc"
"Papaver_somniferum",188,1977,"uknc"
"Anagallis_arvensis",268,1977,"uknc"
"Cichorium_intybus",223,1977,"uknc"
"Rubus_idaeus",150,1978,"uknc"
"Dactylis_glomerata",70,1978,"uknc"
"Alopecurus_pratensis",109,1978,"uknc"
"Cichorium_intybus",206,1978,"uknc"
"Ilex_aquifolium",151,1978,"uknc"
"Phleum_pratense",163,1978,"uknc"
"Lunaria_annua",91,1978,"uknc"
"Brachypodium_pinnatum",168,1978,"uknc"
"Geum_urbanum",156,1978,"uknc"
"Trifolium_repens",150,1978,"uknc"
"Scrophularia_vernalis",114,1978,"uknc"
"Sinapis_alba",147,1978,"uknc"
"Sonchus_oleraceus",154,1978,"uknc"
"Arrhenatherum_elatius",149,1978,"uknc"
"Chenopodium_album",189,1978,"uknc"
"Calluna_vulgaris",202,1978,"uknc"
"Avena_sativa",176,1978,"uknc"
"Arabidopsis_thaliana",104,1978,"uknc"
"Antirrhinum_majus",165,1978,"uknc"
"Pastinaca_sativa",225,1978,"uknc"
"Briza_media",147,1978,"uknc"
"Poa_pratensis",129,1978,"uknc"
"Plantago_lanceolata",109,1978,"uknc"
"Cynosurus_cristatus",149,1978,"uknc"
"Deschampsia_flexuosa",160,1978,"uknc"
"Epilobium_parviflorum",197,1978,"uknc"
"Myosotis_scorpioides",160,1978,"uknc"
"Poa_nemoralis",147,1978,"uknc"
"Deschampsia_cespitosa",160,1978,"uknc"
"Silene_dioica",179,1978,"uknc"
"Viola_odorata",77,1978,"uknc"
"Festuca_pratensis",150,1978,"uknc"
"Festuca_arundinacea",144,1978,"uknc"
"Poa_trivialis",143,1978,"uknc"
"Papaver_somniferum",169,1978,"uknc"
"Dactylis_glomerata",171,1979,"uknc"
"Rubus_idaeus",161,1979,"uknc"
"Cichorium_intybus",190,1979,"uknc"
"Ilex_aquifolium",143,1979,"uknc"
"Rumex_acetosella",142,1979,"uknc"
"Phleum_pratense",171,1979,"uknc"
"Lunaria_annua",117,1979,"uknc"
"Ribes_rubrum",119,1979,"uknc"
"Brachypodium_pinnatum",185,1979,"uknc"
"Geum_urbanum",140,1979,"uknc"
"Ulmus_glabra",106,1979,"uknc"
"Trifolium_repens",150,1979,"uknc"
"Pastinaca_sativa",181,1979,"uknc"
"Solidago_canadensis",220,1979,"uknc"
"Chenopodium_album",202,1979,"uknc"
"Lactuca_serriola",214,1979,"uknc"
"Silene_dioica",139,1979,"uknc"
"Sinapis_alba",156,1979,"uknc"
"Arctium_lappa",203,1979,"uknc"
"Sonchus_oleraceus",172,1979,"uknc"
"Arrhenatherum_elatius",145,1979,"uknc"
"Calluna_vulgaris",192,1979,"uknc"
"Arabidopsis_thaliana",104,1979,"uknc"
"Aster_novi-belgii",223,1979,"uknc"
"Avena_sativa",191,1979,"uknc"
"Briza_media",153,1979,"uknc"
"Poa_pratensis",127,1979,"uknc"
"Plantago_lanceolata",133,1979,"uknc"
"Cynosurus_cristatus",154,1979,"uknc"
"Deschampsia_flexuosa",167,1979,"uknc"
"Myosotis_scorpioides",172,1979,"uknc"
"Poa_nemoralis",144,1979,"uknc"
"Trifolium_pratense",146,1979,"uknc"
"Deschampsia_cespitosa",160,1979,"uknc"
"Viola_odorata",104,1979,"uknc"
"Festuca_pratensis",168,1979,"uknc"
"Festuca_rubra",134,1979,"uknc"
"Poa_trivialis",148,1979,"uknc"
"Ribes_nigrum",106,1979,"uknc"
"Rubus_idaeus",156.5710383,1980,"uknc"
"Alopecurus_pratensis",110.6967213,1980,"uknc"
"Ilex_aquifolium",133.6338798,1980,"uknc"
"Rumex_acetosella",138.6202186,1980,"uknc"
"Phleum_pratense",165.5464481,1980,"uknc"
"Lunaria_annua",107.704918,1980,"uknc"
"Ribes_rubrum",108.7021858,1980,"uknc"
"Geum_urbanum",142.6092896,1980,"uknc"
"Digitalis_purpurea",156.5710383,1980,"uknc"
"Ulmus_glabra",74.79508197,1980,"uknc"
"Trifolium_repens",133.6338798,1980,"uknc"
"Scrophularia_vernalis",106.7076503,1980,"uknc"
"Anagallis_arvensis",169.5355191,1980,"uknc"
"Solidago_canadensis",198.4562842,1980,"uknc"
"Chenopodium_album",182.5,1980,"uknc"
"Lactuca_serriola",203.442623,1980,"uknc"
"Silene_dioica",136.6256831,1980,"uknc"
"Sinapis_alba",137.6229508,1980,"uknc"
"Arctium_lappa",223.3879781,1980,"uknc"
"Sonchus_oleraceus",141.6120219,1980,"uknc"
"Arrhenatherum_elatius",146.5983607,1980,"uknc"
"Calluna_vulgaris",172.5273224,1980,"uknc"
"Arabidopsis_thaliana",65.81967213,1980,"uknc"
"Antirrhinum_majus",143.6065574,1980,"uknc"
"Briza_media",144.6038251,1980,"uknc"
"Poa_pratensis",111.6939891,1980,"uknc"
"Plantago_lanceolata",111.6939891,1980,"uknc"
"Trifolium_pratense",137.6229508,1980,"uknc"
"Cynosurus_cristatus",158.5655738,1980,"uknc"
"Deschampsia_flexuosa",137.6229508,1980,"uknc"
"Poa_nemoralis",138.6202186,1980,"uknc"
"Deschampsia_cespitosa",158.5655738,1980,"uknc"
"Viola_odorata",68.81147541,1980,"uknc"
"Festuca_rubra",138.6202186,1980,"uknc"
"Poa_trivialis",138.6202186,1980,"uknc"
"Papaver_somniferum",184.4945355,1980,"uknc"
"Syringa_vulgaris",126,1981,"uknc"
"Rubus_idaeus",144,1981,"uknc"
"Alopecurus_pratensis",94,1981,"uknc"
"Ilex_aquifolium",119,1981,"uknc"
"Rumex_acetosella",141,1981,"uknc"
"Ribes_rubrum",113,1981,"uknc"
"Phleum_pratense",175,1981,"uknc"
"Lunaria_annua",107,1981,"uknc"
"Brachypodium_pinnatum",177,1981,"uknc"
"Geum_urbanum",136,1981,"uknc"
"Digitalis_purpurea",162,1981,"uknc"
"Ulmus_glabra",73,1981,"uknc"
"Trifolium_repens",132,1981,"uknc"
"Pastinaca_sativa",174,1981,"uknc"
"Solidago_canadensis",211,1981,"uknc"
"Chenopodium_album",207,1981,"uknc"
"Lactuca_serriola",217,1981,"uknc"
"Silene_dioica",109,1981,"uknc"
"Sinapis_alba",149,1981,"uknc"
"Sonchus_oleraceus",129,1981,"uknc"
"Arrhenatherum_elatius",140,1981,"uknc"
"Antirrhinum_majus",147,1981,"uknc"
"Arabidopsis_thaliana",80,1981,"uknc"
"Aster_novi-belgii",225,1981,"uknc"
"Calluna_vulgaris",184,1981,"uknc"
"Briza_media",141,1981,"uknc"
"Poa_pratensis",109,1981,"uknc"
"Plantago_lanceolata",113,1981,"uknc"
"Trifolium_pratense",137,1981,"uknc"
"Cynosurus_cristatus",143,1981,"uknc"
"Deschampsia_flexuosa",143,1981,"uknc"
"Epilobium_parviflorum",192,1981,"uknc"
"Poa_nemoralis",136,1981,"uknc"
"Deschampsia_cespitosa",162,1981,"uknc"
"Viola_odorata",65,1981,"uknc"
"Festuca_rubra",131,1981,"uknc"
"Poa_trivialis",134,1981,"uknc"
"Rubus_idaeus",141,1982,"uknc"
"Alopecurus_pratensis",105,1982,"uknc"
"Cichorium_intybus",172,1982,"uknc"
"Ilex_aquifolium",113,1982,"uknc"
"Rumex_acetosella",141,1982,"uknc"
"Ribes_rubrum",101,1982,"uknc"
"Phleum_pratense",158,1982,"uknc"
"Lunaria_annua",100,1982,"uknc"
"Brachypodium_pinnatum",171,1982,"uknc"
"Geum_urbanum",143,1982,"uknc"
"Ulmus_glabra",93,1982,"uknc"
"Trifolium_repens",139,1982,"uknc"
"Scrophularia_vernalis",107,1982,"uknc"
"Anagallis_arvensis",136,1982,"uknc"
"Pastinaca_sativa",151,1982,"uknc"
"Solidago_canadensis",210,1982,"uknc"
"Silene_latifolia",143,1982,"uknc"
"Lactuca_serriola",209,1982,"uknc"
"Sinapis_alba",110,1982,"uknc"
"Sonchus_oleraceus",144,1982,"uknc"
"Arabidopsis_thaliana",51,1982,"uknc"
"Antirrhinum_majus",155,1982,"uknc"
"Aster_novi-belgii",230,1982,"uknc"
"Arrhenatherum_elatius",136,1982,"uknc"
"Calluna_vulgaris",181,1982,"uknc"
"Avena_sativa",174,1982,"uknc"
"Briza_media",145,1982,"uknc"
"Poa_pratensis",107,1982,"uknc"
"Plantago_lanceolata",107,1982,"uknc"
"Cynosurus_cristatus",147,1982,"uknc"
"Deschampsia_flexuosa",142,1982,"uknc"
"Epilobium_parviflorum",207,1982,"uknc"
"Myosotis_scorpioides",157,1982,"uknc"
"Poa_nemoralis",136,1982,"uknc"
"Trifolium_pratense",137,1982,"uknc"
"Deschampsia_cespitosa",164,1982,"uknc"
"Viola_odorata",66,1982,"uknc"
"Festuca_pratensis",146,1982,"uknc"
"Festuca_rubra",137,1982,"uknc"
"Festuca_arundinacea",136,1982,"uknc"
"Poa_trivialis",139,1982,"uknc"
"Ribes_nigrum",114,1982,"uknc"
"Anagallis_arvensis",184,1983,"uknc"
"Rubus_idaeus",154,1983,"uknc"
"Alopecurus_pratensis",115,1983,"uknc"
"Cichorium_intybus",205,1983,"uknc"
"Ilex_aquifolium",139,1983,"uknc"
"Rumex_acetosella",133,1983,"uknc"
"Phleum_pratense",158,1983,"uknc"
"Ribes_rubrum",120,1983,"uknc"
"Brachypodium_pinnatum",161,1983,"uknc"
"Geum_urbanum",148,1983,"uknc"
"Digitalis_purpurea",151,1983,"uknc"
"Ulmus_glabra",79,1983,"uknc"
"Trifolium_repens",138,1983,"uknc"
"Solidago_canadensis",204,1983,"uknc"
"Silene_latifolia",139,1983,"uknc"
"Lactuca_serriola",200,1983,"uknc"
"Silene_dioica",123,1983,"uknc"
"Sinapis_alba",147,1983,"uknc"
"Arctium_lappa",205,1983,"uknc"
"Sonchus_oleraceus",150,1983,"uknc"
"Calluna_vulgaris",187,1983,"uknc"
"Arabidopsis_thaliana",82,1983,"uknc"
"Antirrhinum_majus",160,1983,"uknc"
"Arrhenatherum_elatius",146,1983,"uknc"
"Syringa_vulgaris",149,1983,"uknc"
"Briza_media",157,1983,"uknc"
"Poa_pratensis",120,1983,"uknc"
"Plantago_lanceolata",127,1983,"uknc"
"Cynosurus_cristatus",151,1983,"uknc"
"Deschampsia_flexuosa",138,1983,"uknc"
"Poa_nemoralis",143,1983,"uknc"
"Trifolium_pratense",146,1983,"uknc"
"Deschampsia_cespitosa",185,1983,"uknc"
"Viola_odorata",30,1983,"uknc"
"Festuca_rubra",151,1983,"uknc"
"Festuca_arundinacea",141,1983,"uknc"
"Poa_trivialis",138,1983,"uknc"
"Papaver_somniferum",181,1983,"uknc"
"Rubus_idaeus",160.5601093,1984,"uknc"
"Alopecurus_pratensis",104.7131148,1984,"uknc"
"Ilex_aquifolium",136.6256831,1984,"uknc"
"Phleum_pratense",173.5245902,1984,"uknc"
"Lunaria_annua",115.6830601,1984,"uknc"
"Ribes_rubrum",116.6803279,1984,"uknc"
"Brachypodium_pinnatum",164.5491803,1984,"uknc"
"Geum_urbanum",137.6229508,1984,"uknc"
"Ulmus_glabra",97.73224044,1984,"uknc"
"Trifolium_repens",155.5737705,1984,"uknc"
"Scrophularia_vernalis",116.6803279,1984,"uknc"
"Anagallis_arvensis",167.5409836,1984,"uknc"
"Silene_latifolia",135.6284153,1984,"uknc"
"Lactuca_serriola",211.420765,1984,"uknc"
"Silene_dioica",118.6748634,1984,"uknc"
"Sonchus_oleraceus",128.647541,1984,"uknc"
"Arrhenatherum_elatius",135.6284153,1984,"uknc"
"Sinapis_alba",145.6010929,1984,"uknc"
"Calluna_vulgaris",199.4535519,1984,"uknc"
"Arabidopsis_thaliana",91.74863388,1984,"uknc"
"Antirrhinum_majus",121.6666667,1984,"uknc"
"Aster_novi-belgii",211.420765,1984,"uknc"
"Syringa_vulgaris",154.5765027,1984,"uknc"
"Avena_sativa",168.5382514,1984,"uknc"
"Briza_media",143.6065574,1984,"uknc"
"Poa_pratensis",118.6748634,1984,"uknc"
"Plantago_lanceolata",118.6748634,1984,"uknc"
"Cynosurus_cristatus",158.5655738,1984,"uknc"
"Deschampsia_flexuosa",149.5901639,1984,"uknc"
"Epilobium_parviflorum",192.4726776,1984,"uknc"
"Myosotis_scorpioides",165.5464481,1984,"uknc"
"Poa_nemoralis",136.6256831,1984,"uknc"
"Trifolium_pratense",137.6229508,1984,"uknc"
"Deschampsia_cespitosa",174.5218579,1984,"uknc"
"Viola_odorata",81.77595628,1984,"uknc"
"Festuca_pratensis",160.5601093,1984,"uknc"
"Festuca_rubra",129.6448087,1984,"uknc"
"Festuca_arundinacea",130.6420765,1984,"uknc"
"Poa_trivialis",151.5846995,1984,"uknc"
"Papaver_somniferum",165.5464481,1984,"uknc"
"Syringa_vulgaris",127,1985,"uknc"
"Rubus_idaeus",145,1985,"uknc"
"Alopecurus_pratensis",110,1985,"uknc"
"Ilex_aquifolium",146,1985,"uknc"
"Phleum_pratense",174,1985,"uknc"
"Ribes_rubrum",121,1985,"uknc"
"Geum_urbanum",147,1985,"uknc"
"Trifolium_repens",143,1985,"uknc"
"Pastinaca_sativa",189,1985,"uknc"
"Solidago_canadensis",212,1985,"uknc"
"Lactuca_serriola",213,1985,"uknc"
"Silene_dioica",131,1985,"uknc"
"Sinapis_alba",146,1985,"uknc"
"Arctium_lappa",222,1985,"uknc"
"Sonchus_oleraceus",166,1985,"uknc"
"Arrhenatherum_elatius",142,1985,"uknc"
"Chenopodium_album",187,1985,"uknc"
"Calluna_vulgaris",208,1985,"uknc"
"Arabidopsis_thaliana",102,1985,"uknc"
"Antirrhinum_majus",155,1985,"uknc"
"Aster_novi-belgii",213,1985,"uknc"
"Briza_media",153,1985,"uknc"
"Poa_pratensis",122,1985,"uknc"
"Plantago_lanceolata",131,1985,"uknc"
"Cynosurus_cristatus",145,1985,"uknc"
"Deschampsia_flexuosa",145,1985,"uknc"
"Epilobium_parviflorum",193,1985,"uknc"
"Myosotis_scorpioides",167,1985,"uknc"
"Poa_nemoralis",136,1985,"uknc"
"Deschampsia_cespitosa",160,1985,"uknc"
"Festuca_pratensis",161,1985,"uknc"
"Viola_odorata",89,1985,"uknc"
"Poa_trivialis",138,1985,"uknc"
"Papaver_somniferum",187,1985,"uknc"
"Ribes_nigrum",116,1985,"uknc"
"Anagallis_arvensis",163,1986,"uknc"
"Alopecurus_pratensis",117,1986,"uknc"
"Rubus_idaeus",163,1986,"uknc"
"Rumex_acetosella",145,1986,"uknc"
"Ribes_rubrum",125,1986,"uknc"
"Brachypodium_pinnatum",167,1986,"uknc"
"Digitalis_purpurea",168,1986,"uknc"
"Ulmus_glabra",116,1986,"uknc"
"Trifolium_repens",142,1986,"uknc"
"Scrophularia_vernalis",119,1986,"uknc"
"Pastinaca_sativa",183,1986,"uknc"
"Solidago_canadensis",214,1986,"uknc"
"Silene_latifolia",149,1986,"uknc"
"Lactuca_serriola",218,1986,"uknc"
"Silene_dioica",148,1986,"uknc"
"Sinapis_alba",152,1986,"uknc"
"Arctium_lappa",218,1986,"uknc"
"Sonchus_oleraceus",159,1986,"uknc"
"Arrhenatherum_elatius",152,1986,"uknc"
"Calluna_vulgaris",205,1986,"uknc"
"Antirrhinum_majus",169,1986,"uknc"
"Aster_novi-belgii",203,1986,"uknc"
"Briza_media",161,1986,"uknc"
"Poa_pratensis",128,1986,"uknc"
"Plantago_lanceolata",135,1986,"uknc"
"Cynosurus_cristatus",148,1986,"uknc"
"Deschampsia_flexuosa",153,1986,"uknc"
"Epilobium_parviflorum",179,1986,"uknc"
"Poa_nemoralis",145,1986,"uknc"
"Deschampsia_cespitosa",164,1986,"uknc"
"Viola_odorata",91,1986,"uknc"
"Festuca_pratensis",149,1986,"uknc"
"Festuca_rubra",143,1986,"uknc"
"Poa_trivialis",146,1986,"uknc"
"Papaver_somniferum",195,1986,"uknc"
"Ribes_nigrum",129,1986,"uknc"
"Syringa_vulgaris",130,1987,"uknc"
"Alopecurus_pratensis",124,1987,"uknc"
"Rubus_idaeus",151,1987,"uknc"
"Ilex_aquifolium",127,1987,"uknc"
"Rumex_acetosella",141,1987,"uknc"
"Phleum_pratense",171,1987,"uknc"
"Geum_urbanum",140,1987,"uknc"
"Digitalis_purpurea",163,1987,"uknc"
"Ulmus_glabra",95,1987,"uknc"
"Trifolium_repens",149,1987,"uknc"
"Anagallis_arvensis",168,1987,"uknc"
"Solidago_canadensis",194,1987,"uknc"
"Silene_latifolia",129,1987,"uknc"
"Lactuca_serriola",214,1987,"uknc"
"Silene_dioica",127,1987,"uknc"
"Sinapis_alba",130,1987,"uknc"
"Arctium_lappa",227,1987,"uknc"
"Sonchus_oleraceus",146,1987,"uknc"
"Arrhenatherum_elatius",151,1987,"uknc"
"Chenopodium_album",190,1987,"uknc"
"Arabidopsis_thaliana",101,1987,"uknc"
"Antirrhinum_majus",151,1987,"uknc"
"Calluna_vulgaris",194,1987,"uknc"
"Poa_pratensis",126,1987,"uknc"
"Plantago_lanceolata",126,1987,"uknc"
"Cynosurus_cristatus",156,1987,"uknc"
"Deschampsia_flexuosa",145,1987,"uknc"
"Myosotis_scorpioides",159,1987,"uknc"
"Briza_media",144,1987,"uknc"
"Poa_nemoralis",141,1987,"uknc"
"Trifolium_pratense",129,1987,"uknc"
"Deschampsia_cespitosa",171,1987,"uknc"
"Viola_odorata",89,1987,"uknc"
"Festuca_pratensis",155,1987,"uknc"
"Festuca_rubra",127,1987,"uknc"
"Festuca_arundinacea",145,1987,"uknc"
"Poa_trivialis",147,1987,"uknc"
"Papaver_somniferum",190,1987,"uknc"
"Ribes_nigrum",130,1987,"uknc"
"Alopecurus_pratensis",96.73497268,1988,"uknc"
"Rubus_idaeus",140.6147541,1988,"uknc"
"Cichorium_intybus",184.4945355,1988,"uknc"
"Rumex_acetosella",127.6502732,1988,"uknc"
"Phleum_pratense",176.5163934,1988,"uknc"
"Lunaria_annua",106.7076503,1988,"uknc"
"Ribes_rubrum",107.704918,1988,"uknc"
"Brachypodium_pinnatum",148.5928962,1988,"uknc"
"Geum_urbanum",135.6284153,1988,"uknc"
"Digitalis_purpurea",163.5519126,1988,"uknc"
"Ulmus_glabra",77.78688525,1988,"uknc"
"Trifolium_repens",148.5928962,1988,"uknc"
"Scrophularia_vernalis",103.715847,1988,"uknc"
"Silene_latifolia",131.6393443,1988,"uknc"
"Pastinaca_sativa",173.5245902,1988,"uknc"
